sentenceID,sentenceType,m1,word,m1_relatedness,m2_relatedness,m1_trigram,m2_trigram,unigram
11,pun,wicker,wicker,0,0,8.97E-06,8.18E-05,1.68E-06
11,pun,wicker,getting,-0.802963762,-0.791296213,0.00070527,0.00070527,0.000157378
11,pun,wicker,pranked,-0.945886353,0.291268252,0.00803361,0.00803361,8.13E-09
11,pun,wicker,friends,-0.929679135,-0.555701691,0.00647206,0.00647206,0.000116952
11,pun,wicker,getting,-0.645101213,-0.696201398,0.000115448,0.000115448,0.000157378
11,pun,wicker,hit,-0.818366589,0.114935389,0.000384009,0.000384009,7.79E-05
11,pun,wicker,basket,1.40920629,-0.680156607,0.000285154,0.000285154,1.02E-05
11,pun,wicker,aron,-0.878076745,-0.754020104,0.00247468,0.00247468,1.14E-07
11,pun,wicker,knew,-0.853144038,-0.869254404,0.000160494,0.000160494,0.000193747
11,pun,wicker,sense,-0.674633301,-0.379664444,3.54E-05,0.0290488,0.000171677
11,pun,wicker,humor,-0.696201398,0.643750513,0.0613029,0.0613029,1.06E-07
12,pun,spatial,spatial,0,0,2.92E-06,0.000569495,9.84E-06
12,pun,spatial,aliens,-0.331103175,-0.179464204,2.50E-07,2.50E-07,2.86E-06
12,pun,spatial,lovable,-0.587589366,0.657898682,3.98E-06,3.98E-06,1.18E-06
13,pun,whirled,whirled,0,0,1.61E-07,0.000622365,1.55E-06
13,pun,whirled,astronaut,-0.177755161,1.200440109,0.000107909,0.000107909,7.80E-07
13,pun,whirled,gets,-0.753138191,-0.625352039,5.91E-05,5.91E-05,6.10E-05
13,pun,whirled,take,-0.7778778,-0.602837689,0.00200432,0.00200432,0.000559789
